西上,ニシウエ,西上,88647,1
西上,ニシカミ,西上,88773,1
西上,ニシガミ,西上,88775,1
西上原,ニシウエハラ,西上原,88650,1
西上原,ニシカミハラ,西上原,88779,1
西上原,ニシカンバラ,西上原,88798,1
西上床,ニシウエトコ,西上床,88649,1
西上床,ニシウワトコ,西上床,88663,1
西城,サイキ,西城,48946,1
西城,サイジョウ,西城,49107,1
西城,ニシキ,西城,88805,1
西城戸,ニシキド,西城戸,88834,1
西場,ニシバ,西場,89226,1
西条,サイジョウ,西条,49108,1
西条,ニシジョウ,西条,88966,1
西浄,サイジョウ,西浄,49109,1
西植,ニシウエ,西植,88648,1
西織,ニシオリ,西織,88708,1
西尻,ニシジリ,西尻,88970,1
西信,サイシン,西信,49127,1
西信,ニシノブ,西信,89210,1
西新,ニシアラ,西新,88618,1
西新屋,ニシシンヤ,西新屋,88973,1
西新居,ニシアライ,西新居,88620,1
西新田,ニシアラタ,西新田,88621,1
西森,ニシモリ,西森,89390,1
西深沢,ニシフカサワ,西深沢,89278,1
西深澤,ニシフカサワ,西深澤,89279,1
西真田,ニシマタ,西真田,89331,1
西真田,ニシマダ,西真田,89336,1
西神,ニシカミ,西神,88774,1
西神,ニシガミ,西神,88776,1
西神頭,ニシゴトウ,西神頭,88903,1
西秦,ニシハタ,西秦,89232,1
西臣,ニシトミ,西臣,89112,1
西親川,ニシオヤカワ,西親川,88707,1
西陣,ニシジン,西陣,88972,1
西諏訪,ニシスワ,西諏訪,88989,1
西須,サイス,西須,49136,1
西須,ニシス,西須,88974,1
西須摩,ニシスマ,西須摩,88981,1
西垂水,ニシタルミ,西垂水,89056,1
西垂水,ニシタルミズ,西垂水,89057,1
西水,ニシミズ,西水,89350,1
西水流,ニシズル,西水流,88987,1
西水流,ニシヅル,西水流,89081,1
西杉,ニシスギ,西杉,88978,1
西杉山,ニシスギヤマ,西杉山,88979,1
西世古,ニシセコ,西世古,88994,1
西世古,ニシゼコ,西世古,88997,1
西瀬,サイゼ,西瀬,49146,1
西瀬,ニシセ,西瀬,88990,1
西瀬古,ニシセコ,西瀬古,88995,1
西瀬戸,ニシセト,西瀬戸,88998,1
西畝,ニシウネ,西畝,88656,1
西是,ニシコレ,西是,88917,1
西性,サイジョウ,西性,49110,1
西性,サイセイ,西性,49147,1
西成,ニシナリ,西成,89158,1
西成田,ニシナリタ,西成田,89160,1
西政,ニシマサ,西政,89327,1
西星,ニシボシ,西星,89302,1
西正,サイショウ,西正,49092,1
西正,ニシマサ,西正,89328,1
西生,サイショウ,西生,49093,1
西生,ニシウ,西生,88646,1
西生,ニシオ,西生,88672,1
西生,ニシナリ,西生,89159,1
西盛,ニシモリ,西盛,89391,1
西青木,ニシアオキ,西青木,88609,1
西石,ニシイシ,西石,88633,1
西石垣,ニシイシガキ,西石垣,88634,1
西積,ニシヅミ,西積,89077,1
西雪,ニシユキ,西雪,89425,1
西先,ニシサキ,西先,88926,1
西占,ニシウラ,西占,88661,1
西川,サイカワ,西川,48897,1
西川,サイガワ,西川,48907,1
西川,ニシカワ,西川,88788,1
西川,ニシガワ,西川,88790,1
西川原,ニシカワハラ,西川原,88795,1
西川原,ニシカワラ,西川原,88796,1
西川原,ニシガワラ,西川原,88797,1
西川端,ニシカワバタ,西川端,88794,1
西川内,ニシカワウチ,西川内,88792,1
西川路,ニシカワジ,西川路,88793,1
西泉,ニシイズミ,西泉,88635,1
西船隈,ニシフナグマ,西船隈,89287,1
西前,サイゼン,西前,49149,1
西前,ニシマエ,西前,89315,1
西前津,ニシマエツ,西前津,89318,1
西前田,ニシマエダ,西前田,89317,1
西前門,ニシマエジョウ,西前門,89316,1
西祖,セイソ,西祖,63631,1
西祖,ニシソ,西祖,88999,1
西組,ニシグミ,西組,88865,1
西倉,ニシクラ,西倉,88866,1
西早,ニシハヤ,西早,89256,1
西草,ニシクサ,西草,88852,1
西荘,ニッショウ,西荘,89593,1
西増,ニシマス,西増,89329,1
西蔵,ニシクラ,西蔵,88867,1
西蔵盛,ニシクラモリ,西蔵盛,88869,1
西蔵当,ニシクラトウ,西蔵当,88868,1
西側,ニシカワ,西側,88789,1
西側,ニシガワ,西側,88791,1
西側,ニシラ,西側,89445,1
西村,ニシムラ,西村,89370,1
西多,ニシタ,西多,89008,1
西多,ニシダ,西多,89012,1
西太,ニシダ,西太,89013,1
西帯野,ニシオビノ,西帯野,88704,1
西泰,ニシハタ,西泰,89233,1
西袋,サイタイ,西袋,49196,1
西袋,ニシブクロ,西袋,89282,1
西代,ニシシロ,西代,88971,1
西代,ニシダイ,西代,89018,1
西代,ニシンダイ,西代,89464,1
西台,ニシダイ,西台,89019,1
西大,ニシダイ,西大,89020,1
西大井,ニシオオイ,西大井,88679,1
西大条,ニシオオエダ,西大条,88680,1
西大条,ニシオオジョウ,西大条,88684,1
西大条,ニシダイジョウ,西大条,89023,1
西大舛,ニシオオマス,西大舛,88688,1
西大桝,ニシオオマス,西大桝,88689,1
西大立目,ニシオオタチメ,西大立目,88686,1
西大路,ニシオオジ,西大路,88683,1
西大條,ニシオオエダ,西大條,88681,1
西大條,ニシオオジョウ,西大條,88685,1
西大濱,ニシオオハマ,西大濱,88687,1
西大絛,ニシオオエダ,西大絛,88682,1
西鷹,ニシタカ,西鷹,89026,1
西滝,ニシタキ,西滝,89028,1
西瀧,ニシタキ,西瀧,89029,1
西沢,ニシザワ,西沢,88946,1
西谷,ニシタニ,西谷,89044,1
西谷,ニシダニ,西谷,89046,1
西谷,ニシヤ,西谷,89398,1
西谷地,ニシヤチ,西谷地,89407,1
西谷内,ニシヤウチ,西谷内,89400,1
西谷内,ニシヤチ,西谷内,89408,1
西端,ニシハシ,西端,89230,1
西端,ニシハタ,西端,89234,1
西端,ニシバタ,西端,89238,1
西端,ニシハナ,西端,89247,1
西端,ニシベリ,西端,89296,1
西鍛治,ニシカジ,西鍛治,88745,1
西鍛冶,ニシカジ,西鍛冶,88746,1
西段,ニシダン,西段,89059,1
西知,ニシトモ,西知,89119,1
西地,ニシジ,西地,88949,1
西地,ニシチ,西地,89060,1
西地,ニシヂ,西地,89061,1
西池,ニシイケ,西池,88632,1
西置,ニシオキ,西置,88698,1
西竹,ニシタケ,西竹,89031,1
西中,ニシナカ,西中,89136,1
西中園,ニシナカゾノ,西中園,89143,1
西中薗,ニシナカゾノ,西中薗,89144,1
西中間,ニシナカマ,西中間,89147,1
西中山,ニシナカヤマ,西中山,89150,1
西中須,ニシナカス,西中須,89142,1
西中川,ニシナカガワ,西中川,89141,1
西中村,ニシナカムラ,西中村,89149,1
西中野,ニシナカノ,西中野,89145,1
西仲,ニシナカ,西仲,89137,1
西仲間,ニシナカマ,西仲間,89148,1
西仲野,ニシナカノ,西仲野,89146,1
西丁,ニシチョウ,西丁,89062,1
西張,ニシハリ,西張,89263,1
西張,ニシバリ,西張,89265,1
西町,ニシマチ,西町,89338,1
西長,ニシナガ,西長,89140,1
西鳥,ニシトリ,西鳥,89124,1
西鳥,ニシドリ,西鳥,89125,1
西鳥羽,ニシトバ,西鳥羽,89110,1
西津,サイツ,西津,49226,1
西津,ニシズ,西津,88975,1
西津,ニシツ,西津,89063,1
西津,ニシヅ,西津,89064,1
西塚,ニシズカ,西塚,88977,1
西塚,ニシツカ,西塚,89065,1
西塚,ニシヅカ,西塚,89066,1
西辻,ニシツジ,西辻,89069,1
西坪,ニシツボ,西坪,89075,1
西爪,ニシヅメ,西爪,89079,1
西鶴,ニシズル,西鶴,88988,1
西鶴,ニシツル,西鶴,89080,1
西鶴,ニシヅル,西鶴,89082,1
西鶴園,ニシツルゾノ,西鶴園,89083,1
西亭,ニシテイ,西亭,89088,1
西堤,ニシツツミ,西堤,89070,1
西堤,ニシヅツミ,西堤,89072,1
西笛,ニシブエ,西笛,89277,1
西天,サイテン,西天,49246,1
西添,ニシゾエ,西添,89001,1
西殿,ニシドノ,西殿,89109,1
西田,サイタ,西田,49169,1
西田,サイダ,西田,49187,1
西田,ニシタ,西田,89009,1
西田,ニシダ,西田,89014,1
西田井,ニシタイ,西田井,89016,1
西田井,ニシダイ,西田井,89021,1
西田原,ニシタハラ,西田原,89049,1
西田原,ニシタバル,西田原,89050,1
西田谷,ニシタヤ,西田谷,89055,1
西田中,ニシタナカ,西田中,89042,1
西田和,ニシタワ,西田和,89058,1
西渡,ニシワタリ,西渡,89462,1
西途,サイト,西途,49250,1
西都,サイト,西都,49251,1
西都,ニシミヤコ,西都,89360,1
西土,サイド,西土,49257,1
西土,ニシド,西土,89095,1
西土井,ニシドイ,西土井,89096,1
西土居,ニシドイ,西土居,89097,1
西塔,サイトウ,西塔,49286,1
西塔,ニシトウ,西塔,89098,1
西塘,サイトウ,西塘,49287,1
西島,サイトウ,西島,49288,1
西島,ニシシマ,西島,88957,1
西島,ニシジマ,西島,88959,1
西島本,ニシシマモト,西島本,88962,1
西嶋,ニシシマ,西嶋,88958,1
西嶋,ニシジマ,西嶋,88960,1
西東,サイトウ,西東,49289,1
西棟,ニシムネ,西棟,89369,1
西当,サイトウ,西当,49285,1
西当,ニシアテ,西当,88615,1
西等,ニシラ,西等,89446,1
西藤,サイトウ,西藤,49290,1
西藤,サイドウ,西藤,49312,1
西藤,ニシトウ,西藤,89099,1
西藤,ニシフジ,西藤,89284,1
西頭,サイトウ,西頭,49291,1
西頭,ニシトウ,西頭,89100,1
西堂,サイドウ,西堂,49313,1
西堂,ニシドウ,西堂,89102,1
西堂園,ニシドウゾノ,西堂園,89107,1
西堂路,ニシドウジ,西堂路,89106,1
西洞,サイトウ,西洞,49299,1
西洞,サイドウ,西洞,49314,1
西洞,ニシホラ,西洞,89304,1
西洞,ニシボラ,西洞,89305,1
西洞院,ニシトウイン,西洞院,89103,1
西道,サイドウ,西道,49315,1
西道,ニシミチ,西道,89354,1
西道口,サイドウグチ,西道口,49323,1
西道口,ニシドウグチ,西道口,89104,1
西峠,ニシトウゲ,西峠,89105,1
西寅,ニシトラ,西寅,89123,1
西奈,ニシナ,西奈,89131,1
西奈美,ニシナミ,西奈美,89154,1
西那,ニシナ,西那,89132,1
西内,ニシウチ,西内,88654,1
西灘,ニシナダ,西灘,89152,1
西鍋,ニシナベ,西鍋,89153,1
西二町,ニシニチョウ,西二町,89161,1
西入,ニシイリ,西入,88641,1
西入野,ニシイリノ,西入野,88642,1
西任,ニシト,西任,89093,1
西念,サイネン,西念,49337,1
西乃,ニシノ,西乃,89166,1
西廼,ニシノ,西廼,89167,1
西之園,ニシノソノ,西之園,89194,1
西之園,ニシノゾノ,西之園,89198,1
西之薗,ニシノソノ,西之薗,89195,1
西之薗,ニシノゾノ,西之薗,89199,1
西之下,ニシノシタ,西之下,89191,1
西之宮,ニシノミヤ,西之宮,89216,1
西之原,ニシノハラ,西之原,89208,1
西之腰,ニシノコシ,西之腰,89190,1
西之上,ニシノウエ,西之上,89179,1
西之川,ニシノカワ,西之川,89187,1
西之村,ニシノムラ,西之村,89219,1
西之谷,ニシノタニ,西之谷,89200,1
西之谷,ニシノヤ,西之谷,89223,1
西之段,ニシノダン,西之段,89202,1
西之辻,ニシノツジ,西之辻,89203,1
西之内,ニシノウチ,西之内,89183,1
西之入,ニシノイリ,西之入,89175,1
西之浜,ニシノハマ,西之浜,89206,1
西之坊,ニシノボウ,西之坊,89212,1
西之野,ニシノノ,西之野,89204,1
西埜,ニシノ,西埜,89168,1
西埜植,ニシノウエ,西埜植,89180,1
西濃,ニシノ,西濃,89169,1
西納,ニシノ,西納,89170,1
西納,ニシノウ,西納,89177,1
西能,サイノウ,西能,49350,1
西波,ニシナミ,西波,89155,1
西波照間,ニシハテルマ,西波照間,89245,1
西馬,サイバ,西馬,49392,1
西馬,サイマ,西馬,49450,1
西馬,ニシウマ,西馬,88657,1
西馬越,ニシマゴエ,西馬越,89326,1
西馬場,ニシババ,西馬場,89252,1
西梅,ニシウメ,西梅,88659,1
西萩,ニシハギ,西萩,89228,1
西泊,ニシドマリ,西泊,89111,1
西白保,ニシシラホ,西白保,88969,1
西迫,ニシサコ,西迫,88936,1
西迫,ニシザコ,西迫,88941,1
西迫,ニシセコ,西迫,88996,1
西硲,ニシサコ,西硲,88937,1
西幡,ニシハタ,西幡,89235,1
西幡,ニシバタ,西幡,89239,1
西畑,ニシハタ,西畑,89236,1
西畑,ニシバタ,西畑,89240,1
西畠,ニシハタ,西畠,89237,1
西畠,ニシバタ,西畠,89241,1
西畠,ニシバタケ,西畠,89242,1
西八条,ニシハチジョウ,西八条,89243,1
西八條,ニシハチジョウ,西八條,89244,1
西塙,ニシバネ,西塙,89249,1
西半,ニシナカ,西半,89138,1
西半,ニシハン,西半,89267,1
西畔,ニシアゼ,西畔,88614,1
西畔,ニシグロ,西畔,88872,1
西畔,ニシサコ,西畔,88938,1
西飯,ニシイ,西飯,88628,1
西肥,サイヒ,西肥,49419,1
西尾,ニシオ,西尾,88673,1
西尾福,ニシオフク,西尾福,88705,1
西美,ニシミ,西美,89348,1
西鼻,ニシハナ,西鼻,89248,1
西氷,ニシゴオリ,西氷,88895,1
西表,イリオモテ,西表,11747,1
西表,ニシオモテ,西表,88706,1
西浜,ニシハマ,西浜,89253,1
西浜門,ニシハマジョウ,西浜門,89255,1
西富,ニシトミ,西富,89113,1
西富,ニシドミ,西富,89115,1
西冨,ニシトミ,西冨,89114,1
西府,サイフ,西府,49420,1
西府,セイフ,西府,63685,1
西武,ニシタケ,西武,89032,1
西武当,ニシントウ,西武当,89465,1
西部,ニシブ,西部,89276,1
西部,ニシベ,西部,89290,1
西部山,ニシベヤマ,西部山,89295,1
西風,ナライ,西風,87442,1
西風,ニシカゼ,西風,88748,1
西風館,ナライダテ,西風館,87448,1
西風舘,ナライダテ,西風舘,87449,1
西風田,アチダ,西風田,2975,1
西幅,ニシハバ,西幅,89251,1
西福,サイフク,西福,49424,1
西福,ニシフク,西福,89280,1
西福元,ニシフクモト,西福元,89281,1
西腹,ニシハラ,西腹,89260,1
西淵,ニシブチ,西淵,89285,1
西仏,サイブツ,西仏,49425,1
西分,ニシブン,西分,89289,1
西分,ニシワキ,西分,89454,1
西分,ニシワケ,西分,89460,1
西粉田,サイコダ,西粉田,49036,1
西平,ニシダイラ,西平,89024,1
西平,ニシヒラ,西平,89269,1
西平賀,ニシヒラガ,西平賀,89270,1
西平田,ニシヒラタ,西平田,89272,1
西並,ニシナミ,西並,89156,1
西米,ニシマイ,西米,89314,1
西米,ニシヨネ,西米,89439,1
西別当,ニシベットウ,西別当,89293,1
西別府,ニシベップ,西別府,89294,1
西片,ニシカタ,西片,88752,1
西辺,ニシベ,西辺,89291,1
西保,サイホ,西保,49436,1
西保,ニシホ,西保,89297,1
西保,ニシボ,西保,89298,1
西保,ニシヤス,西保,89405,1
西保手,ニシホテ,西保手,89303,1
西保木,ニシホギ,西保木,89301,1
西峰,ニシミネ,西峰,89356,1
西峯,ニシミネ,西峯,89357,1
西方,サイホウ,西方,49437,1
西方,ニシカタ,西方,88753,1
西方,ニシガタ,西方,88756,1
西方井,サイホウイ,西方井,49440,1
西方路,サイホウジ,西方路,49441,1
西法司,サイホウジ,西法司,49442,1
西訪,サイホウ,西訪,49438,1
西豊,ニシトヨ,西豊,89121,1
西豊留,ニシトヨドメ,西豊留,89122,1
西坊,ニシボウ,西坊,89299,1
西房,ニシフサ,西房,89283,1
西北,ニシキタ,西北,88828,1
西牧,ニシマキ,西牧,89321,1
西堀,ニシホリ,西堀,89306,1
西堀,ニシボリ,西堀,89308,1
西本,ニシモト,西本,89386,1
西本比田,ニシモトヒダ,西本比田,89388,1
西槙,ニシマキ,西槙,89322,1
西亦,ニシマタ,西亦,89332,1
西俣,ニシマタ,西俣,89333,1
西又,ニシマタ,西又,89334,1
西末,ニシスエ,西末,88976,1
西万,ニシマン,西万,89344,1
西稔,ニシネジ,西稔,89164,1
西牟田,ニシムタ,西牟田,89367,1
西牟礼,ニシムレ,西牟礼,89374,1
西牟禮,ニシムレ,西牟禮,89375,1
西名,ニシナ,西名,89133,1
西明,サイミョウ,西明,49482,1
西明,サイメイ,西明,49500,1
西明,ニシアキ,西明,88611,1
西明,ニシアケ,西明,88612,1
西明,ニシミョウ,西明,89361,1
西明寺,サイミョウジ,西明寺,49484,1
西明地,サイミョウジ,西明地,49485,1
西銘,ニシナ,西銘,89134,1
西銘,ニシメ,西銘,89378,1
西銘,ニシメイ,西銘,89380,1
西面,サイメン,西面,49502,1
西面,ニシオ,西面,88674,1
西茂,ニシモ,西茂,89381,1
西毛,サイモウ,西毛,49505,1
西網,ニシアミ,西網,88617,1
西木,サイキ,西木,48947,1
西木,ニシキ,西木,88806,1
西木戸,ニシキド,西木戸,88835,1
西木場,ニシコバ,西木場,88904,1
西目,ニシメ,西目,89379,1
西杢比野,ニシムクヒノ,西杢比野,89365,1
西杢比野,ニシモクヒノ,西杢比野,89382,1
西紋,サイモン,西紋,49540,1
西紋,ニシモン,西紋,89392,1
西門,ニシカド,西門,88759,1
西門,ニシジョウ,西門,88967,1
西門口,ニシモングチ,西門口,89393,1
西門前,ニシモンゼン,西門前,89394,1
西野,ニシノ,西野,89171,1
西野花,ニシノハナ,西野花,89205,1
西野間,ニシノマ,西野間,89213,1
西野宮,ニシノミヤ,西野宮,89217,1
西野上,ニシノウエ,西野上,89181,1
西野谷,ニシノヤ,西野谷,89224,1
西野内,ニシノウチ,西野内,89184,1
西野入,ニシノイリ,西野入,89176,1
西野尾,ニシノオ,西野尾,89186,1
西野木,サイノキ,西野木,49370,1
西野木,ニシノキ,西野木,89188,1
西野目,ニシノメ,西野目,89220,1
西矢,ニシヤ,西矢,89399,1
西柳,ニシヤナギ,西柳,89409,1
西薮,ニシヤブ,西薮,89410,1
西友,ニシトモ,西友,89120,1
西有,ニシアリ,西有,88622,1
西有留,ニシアリドメ,西有留,88623,1
西湧川,ニシワクガワ,西湧川,89459,1
西涌,ニシワク,西涌,89457,1
西邑,ニシムラ,西邑,89371,1
西雄,ニシオ,西雄,88675,1
西浴,ニシサコ,西浴,88939,1
西羅,ニシラ,西羅,89447,1
西来,サイライ,西来,49556,1
西来,ニシキ,西来,88807,1
西来,ニシライ,西来,89450,1
西来路,サイライジ,西来路,49558,1
西頼,ニシヨリ,西頼,89443,1
西落,ニシオチ,西落,88702,1
西梨子,ニシナシ,西梨子,89151,1
西裏,ニシウラ,西裏,88662,1
西里,ニシサト,西里,88943,1
西里,ニシザト,西里,88944,1
西陸,ニシオカ,西陸,88693,1
西立,ニシタチ,西立,89036,1
西立野,ニシタテノ,西立野,89041,1
西溜,ニシダマリ,西溜,89054,1
西留,ニシトメ,西留,89117,1
西留,ニシドメ,西留,89118,1
西良,サイリョウ,西良,49563,1
西良,ニシラ,西良,89448,1
西領,サイリョウ,西領,49564,1
西林,ニシバヤシ,西林,89257,1
西林寺,サイリンジ,西林寺,49566,1
西嶺,ニシミネ,西嶺,89358,1
西蓮寺,サイレンジ,西蓮寺,49568,1
西蓮地,サイレンチ,西蓮地,49571,1
西連寺,サイレンジ,西連寺,49569,1
西連地,サイレンジ,西連地,49570,1
西連地,サイレンチ,西連地,49572,1
西連地,サイレンヂ,西連地,49573,1
西路,ニシジ,西路,88950,1
西浪,ニシナミ,西浪,89157,1
西和久,ニシワク,西和久,89458,1
西和田,ニシワダ,西和田,89461,1
西脇,ニシワキ,西脇,89455,1
西佛,サイブツ,西佛,49426,1
西倚,ニシヨリ,西倚,89444,1
西卷,ニシマキ,西卷,89323,1
西囿,ニシゾノ,西囿,89006,1
西國,サイコク,西國,49027,1
西國,サイゴク,西國,49029,1
西國,ニシクニ,西國,88856,1
西國原,ニシコクバル,西國原,88897,1
西圓,ニシマル,西圓,89342,1
西墻,ニシガキ,西墻,88732,1
西壅,ニシツツミ,西壅,89071,1
西壅,ニシヅツミ,西壅,89073,1
西夛,ニシタ,西夛,89010,1
西夛,ニシダ,西夛,89015,1
西嶌,ニシジマ,西嶌,88961,1
西峪,ニシサコ,西峪,88940,1
西峪,ニシザコ,西峪,88942,1
西嵜,ニシサキ,西嵜,88927,1
西嵜,ニシザキ,西嵜,88931,1
西嶽,ニシタケ,西嶽,89033,1
西嶽,ニシダケ,西嶽,89034,1
西廣,ニシヒロ,西廣,89275,1
西應,ニシオ,西應,88676,1
西應,ニシオウ,西應,88678,1
西栫,ニシカコイ,西栫,88742,1
西條,サイジョウ,西條,49111,1
西條,ニシジョウ,西條,88968,1
西櫻,ニシザクラ,西櫻,88933,1
西渕,ニシブチ,西渕,89286,1
西溪,ニシタニ,西溪,89045,1
西澤,ニシサワ,西澤,88945,1
西澤,ニシザワ,西澤,88947,1
西濱,ニシハマ,西濱,89254,1
西牆,ニシガキ,西牆,88733,1
西當,サイトウ,西當,49292,1
西當,ニシアテ,西當,88616,1
西眞田,ニシマタ,西眞田,89335,1
西眞田,ニシマダ,西眞田,89337,1
西籔,ニシヤブ,西籔,89411,1
西籐,ニシトウ,西籐,89101,1
西絛,サイジョウ,西絛,49112,1
西耒路,サイライジ,西耒路,49559,1
西腋,ニシワキ,西腋,89456,1
西臺,ニシダイ,西臺,89022,1
西萬,ニシマン,西萬,89345,1
西藪,ニシヤブ,西藪,89412,1
西躰,ニシタイ,西躰,89017,1
西迺,ニシノ,西迺,89172,1
西邊,ニシベ,西邊,89292,1
西邨,ニシムラ,西邨,89372,1
西槇,ニシマキ,西槇,89324,1
誠井,マサイ,誠井,107977,1
誠光,セイコウ,誠光,63579,1
誠道,セイドウ,誠道,63668,1
誠和,セイワ,誠和,63739,1
誓,チカイ,誓,73702,1
誓斎,セイサイ,誓斎,63591,1
誓山,チカヤマ,誓山,73873,1
誓斉,セイサイ,誓斉,63592,1
請,ウケ,請,13722,1
請井,ウケイ,請井,13729,1
請園,ウケゾノ,請園,13750,1
請河,ウケガワ,請河,13734,1
請花,ウケハナ,請花,13763,1
請関,ウケセキ,請関,13747,1
請関,ウケゼキ,請関,13748,1
請元,ウケモト,請元,13772,1
請盛,ウケモリ,請盛,13774,1
請川,ウケカワ,請川,13732,1
請川,ウケガワ,請川,13735,1
請舛,ウケマス,請舛,13767,1
請蔵,ウケクラ,請蔵,13739,1
請村,ウケムラ,請村,13770,1
請谷,ウケタニ,請谷,13754,1
請地,ウケジ,請地,13741,1
請地,ウケチ,請地,13755,1
請田,ウケタ,請田,13751,1
請田,ウケダ,請田,13753,1
請島,ウケシマ,請島,13743,1
請畑,ウケハタ,請畑,13762,1
請野,ウケノ,請野,13758,1
請藏,ウケクラ,請藏,13740,1
醒ケ井,サメガイ,醒ケ井,52689,1
醒井,サメイ,醒井,52686,1
青,アオ,青,388,1
青,アオノ,青,540,1
青ノ,アオノ,青ノ,537,1
青位,アオイ,青位,394,1
青井,アオイ,青井,395,1
青蔭,アオカゲ,青蔭,425,1
青陰,アオカゲ,青陰,426,1
青羽,アオバ,青羽,541,1
青雲,アオクモ,青雲,458,1
青雲,アオグモ,青雲,459,1
青影,アオカゲ,青影,427,1
青栄,アオエ,青栄,408,1
青悦,アオエツ,青悦,412,1
青園,アオゾノ,青園,499,1
青園,セイエン,青園,63529,1
青黄,アオキ,青黄,438,1
青岡,アオオカ,青岡,414,1
青屋,アオヤ,青屋,574,1
青河,セイガ,青河,63535,1
青海,アオウミ,青海,406,1
青海,アオミ,青海,559,1
青海,オウミ,青海,18661,1
青海,オオミ,青海,20490,1
青海,セイカイ,青海,63539,1
青海,セイガイ,青海,63541,1
青海川,オオミカワ,青海川,20510,1
青海川,オオミガワ,青海川,20514,1
青貝,アオガイ,青貝,417,1
青垣,アオガキ,青垣,421,1
青垣内,アオガイチ,青垣内,418,1
青垣内,アオガウチ,青垣内,419,1
青垣内,アオガキウチ,青垣内,423,1
青柿,アオガキ,青柿,422,1
青掛,アオカケ,青掛,424,1
青刈,アオカリ,青刈,431,1
青苅,アオカリ,青苅,432,1
青貫,アオヌキ,青貫,534,1
青岸,アオギシ,青岸,448,1
青鬼,アオキ,青鬼,439,1
青亀,アオガメ,青亀,430,1
青儀,アオギ,青儀,447,1
青丘,アオオカ,青丘,415,1
青宮,アオミヤ,青宮,565,1
青橋,アオハシ,青橋,544,1
青郷,アオゴウ,青郷,461,1
青郷,セイゴウ,青郷,63582,1
青掘,アオホリ,青掘,555,1
青景,アオカゲ,青景,428,1
青見,アオミ,青見,560,1
青元,アオモト,青元,568,1
青原,アオハラ,青原,549,1
青原,アオバラ,青原,550,1
青戸,アオト,青戸,520,1
青口,アオグチ,青口,457,1
青広,アオヒロ,青広,551,1
青江,アオエ,青江,409,1
青合,アオアイ,青合,390,1
青根,アオネ,青根,536,1
青佐,アオサ,青佐,462,1
青座,アオザ,青座,463,1
青才,アオサイ,青才,464,1
青菜,アオナ,青菜,523,1
青坂,アオサカ,青坂,466,1
青崎,アオサキ,青崎,467,1
青崎,アオザキ,青崎,469,1
青笹,アオササ,青笹,471,1
青笹,アオザサ,青笹,472,1
青錆,アオサビ,青錆,473,1
青山,アオヤマ,青山,582,1
青山,セイヤマ,青山,63711,1
青司,アオシ,青司,478,1
青士,アオシ,青士,479,1
青枝,アオエ,青枝,410,1
青枝,アオエダ,青枝,411,1
青枝,アオシ,青枝,480,1
青鹿,アオカ,青鹿,416,1
青鹿,アオシカ,青鹿,484,1
青柴,アオシバ,青柴,485,1
青芝,アオシバ,青芝,486,1
青手木,アオテキ,青手木,517,1
青手木,アオテギ,青手木,518,1
青樹,アオキ,青樹,440,1
青宿,アオヤド,青宿,579,1
青出,アオイデ,青出,402,1
青出木,アオデキ,青出木,519,1
青出木,オウテキ,青出木,18603,1
青松,アオマツ,青松,557,1
青沼,アオヌマ,青沼,535,1
青城,アオキ,青城,441,1
青森,アオモリ,青森,570,1
青水,アオミ,青水,561,1
青水,アオミズ,青水,563,1
青杉,アオスギ,青杉,493,1
青菅,アオスガ,青菅,492,1
青澄,アオズミ,青澄,494,1
青瀬,アオセ,青瀬,495,1
青盛,アオモリ,青盛,571,1
青西,アオニシ,青西,533,1
青石,アオイシ,青石,397,1
青川,アオカワ,青川,433,1
青泉,アオイズミ,青泉,398,1
青曾,アオソ,青曾,496,1
青曽,アオソ,青曽,497,1
青倉,アオクラ,青倉,460,1
青草,アオクサ,青草,455,1
青村,アオムラ,青村,566,1
青替,アオガエ,青替,420,1
青泰,セイタイ,青泰,63645,1
青代,アオシロ,青代,491,1
青代,アオダイ,青代,504,1
青滝,アオタキ,青滝,505,1
青瀧,アオタキ,青瀧,506,1
青沢,アオサワ,青沢,474,1
青沢,アオザワ,青沢,476,1
青谷,アオタニ,青谷,508,1
青谷,アオヤ,青谷,575,1
青地,アオジ,青地,482,1
青地,アオチ,青地,509,1
青地,アオヂ,青地,511,1
青池,アオイケ,青池,396,1
青池,アオチ,青池,510,1
青竹,アオタケ,青竹,507,1
青中,アオナカ,青中,526,1
青津,アオツ,青津,512,1
青塚,アオツカ,青塚,513,1
青塚,アオヅカ,青塚,516,1
青天目,ナバタメ,青天目,87015,1
青田,アオタ,青田,501,1
青田,アオダ,青田,503,1
青砥,アオト,青砥,521,1
青島,アオシマ,青島,487,1
青嶋,アオシマ,青嶋,488,1
青嶋,アオジマ,青嶋,490,1
青藤,アオトウ,青藤,522,1
青藤,アオフジ,青藤,552,1
青藤,セイトウ,青藤,63663,1
青豆,アオマメ,青豆,558,1
青奈,アオナ,青奈,524,1
青能,アオノ,青能,538,1
青波,アオナミ,青波,531,1
青梅,アオウメ,青梅,407,1
青梅,オウメ,青梅,18678,1
青梅,オオメ,青梅,20586,1
青萩,アオハギ,青萩,543,1
青迫,アオサコ,青迫,470,1
青鉢,アオハチ,青鉢,545,1
青鉢,アオバチ,青鉢,546,1
青板,アオイタ,青板,400,1
青尾,アオ,青尾,389,1
青尾,アオオ,青尾,413,1
青浜,アオハマ,青浜,547,1
青淵,アオブチ,青淵,553,1
